,image_url,link,title,manufacturer,model,generation,year,min_price,max_price,mileage,time_online,last_seen,date_listed,sold,site
6678,https://img.autotrader.co.za/32940959/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27655823,2013BMW 3 Series 320d M Sport auto,bmw,3 series,,2013,239900,239900,164009,6 days 20:40:43.742006,2024-09-03 09:47:32.144922,2024-08-27 13:06:48.402916,False,autotrader
6679,https://img.autotrader.co.za/32948652/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27656384,2023BMW 3 Series 320d M Sport,bmw,3 series,,2023,819950,819950,11000,6 days 20:40:43.742006,2024-09-03 09:47:32.144922,2024-08-27 13:06:48.402916,False,autotrader
6680,https://img.autotrader.co.za/32956557/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27657006,2019BMW 3 Series 320d Sport Line Auto,bmw,3 series,,2019,399950,399950,95000,5 days 19:53:42.716731,2024-09-03 09:47:32.144922,2024-08-28 13:53:49.428191,False,autotrader
6681,https://img.autotrader.co.za/32964552/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27657550,2017BMW 3 Series 320d auto,bmw,3 series,,2017,219900,219900,262000,5 days 19:53:42.716731,2024-09-03 09:47:32.144922,2024-08-28 13:53:49.428191,False,autotrader
6682,https://img.autotrader.co.za/33028145/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27657921,2011BMW 3 Series 320d M Sport auto,bmw,3 series,,2011,149900,149900,216700,0 days 22:38:25.628764,2024-09-03 09:47:32.144922,2024-09-02 11:09:06.516158,False,autotrader
6683,https://img.autotrader.co.za/33061200/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27657929,2019BMW 3 Series 320d,bmw,3 series,,2019,529950,529950,132527,5 days 19:53:42.716731,2024-09-03 09:47:32.144922,2024-08-28 13:53:49.428191,False,autotrader
6684,https://img.autotrader.co.za/32996227/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27658007,2023BMW 3 Series 320d M Sport,bmw,3 series,,2023,829999,829999,19000,4 days 17:57:48.477547,2024-09-03 09:47:32.144922,2024-08-29 15:49:43.667375,False,autotrader
6685,https://img.autotrader.co.za/32889090/Crop640x480,,2019BMW 3 Series 320d M Sport,bmw,3 series,,2019,549900,549900,70300,1 days 18:28:34.655034,2024-08-30 08:22:24.083225,2024-08-28 13:53:49.428191,True,autotrader
6686,https://img.autotrader.co.za/30631206/Crop640x480,,2017BMW 3 Series 320d M Sport auto,bmw,3 series,,2017,339900,339900,103800,1 days 18:28:34.655034,2024-08-30 08:22:24.083225,2024-08-28 13:53:49.428191,True,autotrader
6687,https://img.autotrader.co.za/32979365/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27658547,2010BMW 3 Series 320d auto,bmw,3 series,,2010,99999,99999,79000,5 days 00:26:43.251278,2024-09-03 09:47:32.144922,2024-08-29 09:20:48.893644,False,autotrader
6688,https://img.autotrader.co.za/32981000/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27658690,2013BMW 3 Series 320d Sport Auto,bmw,3 series,,2013,169900,169900,248000,5 days 00:26:43.251278,2024-09-03 09:47:32.144922,2024-08-29 09:20:48.893644,False,autotrader
6689,https://img.autotrader.co.za/32993493/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27659529,2011BMW 3 Series 320d M Sport,bmw,3 series,,2011,154900,154900,183000,5 days 00:26:43.251278,2024-09-03 09:47:32.144922,2024-08-29 09:20:48.893644,False,autotrader
6690,https://img.autotrader.co.za/32994220/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27659665,2013BMW 3 Series 320d auto,bmw,3 series,,2013,104995,104995,160000,4 days 17:57:48.477547,2024-09-03 09:47:32.144922,2024-08-29 15:49:43.667375,False,autotrader
6691,https://img.autotrader.co.za/32996567/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27659840,2020BMW 3 Series 320d M Sport,bmw,3 series,,2020,549900,549900,88000,4 days 17:57:48.477547,2024-09-03 09:47:32.144922,2024-08-29 15:49:43.667375,False,autotrader
6692,https://img.autotrader.co.za/33012910/Crop640x480,,2019BMW 3 Series 320d M Sport,bmw,3 series,,2019,529890,529890,42787,0 days 20:55:27.556086,2024-08-30 12:45:11.223461,2024-08-29 15:49:43.667375,True,autotrader
6693,https://img.autotrader.co.za/33047795/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27660435,2018BMW 3 Series 320d M Sport auto,bmw,3 series,,2018,359900,359900,125000,4 days 17:57:48.477547,2024-09-03 09:47:32.144922,2024-08-29 15:49:43.667375,False,autotrader
6694,https://img.autotrader.co.za/33011426/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27661037,2012BMW 3 Series 320d Exclusive Auto,bmw,3 series,,2012,94995,94995,139000,4 days 01:25:08.061697,2024-09-03 09:47:32.144922,2024-08-30 08:22:24.083225,False,autotrader
6695,https://img.autotrader.co.za/33012148/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27661069,2012BMW 3 Series 320d Luxury Auto,bmw,3 series,,2012,209990,209990,178342,4 days 01:25:08.061697,2024-09-03 09:47:32.144922,2024-08-30 08:22:24.083225,False,autotrader
6696,https://img.autotrader.co.za/32889090/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27661559,2019BMW 3 Series 320d M Sport,bmw,3 series,,2019,549900,549900,70300,2 days 22:23:55.292697,2024-09-02 11:09:06.516158,2024-08-30 12:45:11.223461,False,autotrader
6697,https://img.autotrader.co.za/30631206/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27661574,2017BMW 3 Series 320d M Sport auto,bmw,3 series,,2017,339900,339900,103800,2 days 22:23:55.292697,2024-09-02 11:09:06.516158,2024-08-30 12:45:11.223461,False,autotrader
6698,https://img.autotrader.co.za/33019321/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27661662,2019BMW 3 Series 320d M Sport,bmw,3 series,,2019,549990,549990,62000,3 days 21:02:20.921461,2024-09-03 09:47:32.144922,2024-08-30 12:45:11.223461,False,autotrader
6699,https://img.autotrader.co.za/33024239/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27662031,2019BMW 3 Series 320d M Sport Launch Edition,bmw,3 series,,2019,484890,484890,125000,0 days 22:38:25.628764,2024-09-03 09:47:32.144922,2024-09-02 11:09:06.516158,False,autotrader
6700,https://img.autotrader.co.za/33042558/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27662165,2021BMW 3 Series 320d M Sport,bmw,3 series,,2021,579001,579001,78318,0 days 22:38:25.628764,2024-09-03 09:47:32.144922,2024-09-02 11:09:06.516158,False,autotrader
6701,https://img.autotrader.co.za/33032303/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27662713,2023BMW 3 Series 320d M Sport,bmw,3 series,,2023,879900,879900,21538,0 days 22:38:25.628764,2024-09-03 09:47:32.144922,2024-09-02 11:09:06.516158,False,autotrader
6702,https://img.autotrader.co.za/33044430/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27663527,2019BMW 3 Series 320d M Sport,bmw,3 series,,2019,424444,424444,160000,0 days 22:38:25.628764,2024-09-03 09:47:32.144922,2024-09-02 11:09:06.516158,False,autotrader
6703,https://img.autotrader.co.za/33044979/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27663567,2012BMW 3 Series 320d Sport Auto,bmw,3 series,,2012,189000,189000,205000,0 days 22:38:25.628764,2024-09-03 09:47:32.144922,2024-09-02 11:09:06.516158,False,autotrader
6704,https://img.autotrader.co.za/33051101/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27664086,2015BMW 3 Series 320d M Sport auto,bmw,3 series,,2015,219999,219999,98000,0 days 00:00:00,2024-09-03 09:47:32.144922,2024-09-03 09:47:32.144922,False,autotrader
6705,https://img.autotrader.co.za/32889090/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27664178,2019BMW 3 Series 320d M Sport,bmw,3 series,,2019,549900,549900,70300,0 days 00:00:00,2024-09-03 09:47:32.144922,2024-09-03 09:47:32.144922,False,autotrader
6706,https://img.autotrader.co.za/30631206/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27664203,2017BMW 3 Series 320d M Sport auto,bmw,3 series,,2017,339900,339900,103900,0 days 00:00:00,2024-09-03 09:47:32.144922,2024-09-03 09:47:32.144922,False,autotrader
6707,https://img.autotrader.co.za/32742676/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27664586,2019BMW 3 Series 320d M Sport,bmw,3 series,,2019,449900,449900,87124,0 days 00:00:00,2024-09-03 09:47:32.144922,2024-09-03 09:47:32.144922,False,autotrader
6708,https://img.autotrader.co.za/33059285/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320d/27664745,2016BMW 3 Series 320d auto,bmw,3 series,,2016,339900,339900,74220,0 days 00:00:00,2024-09-03 09:47:32.144922,2024-09-03 09:47:32.144922,False,autotrader
6709,https://img.autotrader.co.za/21057515/Crop640x480,,2009BMW 3 Series 320i,bmw,3 series,,2009,65000,65000,234380,34 days 18:40:06.791315,2024-08-08 08:18:07.603738,2024-07-04 13:38:00.812423,True,autotrader
6710,https://img.autotrader.co.za/16707072/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/26386162,2010BMW 3 Series 320i auto,bmw,3 series,,2010,180000,180000,75000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6711,https://img.autotrader.co.za/17178324/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/26425931,2010BMW 3 Series 320i Coupe Auto,bmw,3 series,,2010,119900,129900,143000,46 days 21:24:22.660164,2024-09-03 09:47:32.144922,2024-07-18 12:23:09.484758,False,autotrader
6712,https://img.autotrader.co.za/29599017/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/26428687,2021BMW 3 Series 320i M Sport,bmw,3 series,,2021,649900,649900,32000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6713,https://img.autotrader.co.za/25596933/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/26628032,2015BMW 3 Series 320i Sport Line Auto,bmw,3 series,,2015,219900,229900,180000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6714,https://img.autotrader.co.za/19785099/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/26631152,2017BMW 3 Series 320i M Sport Sports-Auto,bmw,3 series,,2017,299900,299900,97000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6715,https://img.autotrader.co.za/22454675/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/26643617,2014BMW 3 Series 320i M Sport Auto,bmw,3 series,,2014,299995,299995,63000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6716,https://img.autotrader.co.za/29601646/Crop640x480,,2020BMW 3 Series 320i M Sport,bmw,3 series,,2020,549990,549990,60000,42 days 00:40:29.796722,2024-08-15 14:18:30.609145,2024-07-04 13:38:00.812423,True,autotrader
6717,https://img.autotrader.co.za/29612240/Crop640x480,,2017BMW 3 Series 320i M Sport Auto,bmw,3 series,,2017,309990,309990,87000,53 days 23:28:47.590493,2024-08-27 13:06:48.402916,2024-07-04 13:38:00.812423,True,autotrader
6718,https://img.autotrader.co.za/21026976/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/26723784,2018BMW 3 Series 320i M Sport Sports-Auto,bmw,3 series,,2018,359900,359900,80200,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6719,no image,,2015BMW 3 Series 320i M Sport Auto,bmw,3 series,,2015,259900,259900,100400,14 days 18:18:11.087047,2024-07-19 07:56:11.899470,2024-07-04 13:38:00.812423,True,autotrader
6720,https://img.autotrader.co.za/22497228/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/26833249,2021BMW 3 Series 320i M Sport,bmw,3 series,,2021,699950,699950,62977,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6721,https://img.autotrader.co.za/29241101/Crop640x480,,2011BMW 3 Series 320i auto,bmw,3 series,,2011,149850,149850,113000,26 days 18:11:05.761876,2024-07-31 07:49:06.574299,2024-07-04 13:38:00.812423,True,autotrader
6722,https://img.autotrader.co.za/23442405/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/26903575,2018BMW 3 Series 320i M Sport Auto,bmw,3 series,,2018,389990,389990,95325,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6723,https://img.autotrader.co.za/30837619/Crop640x480,,2007BMW 3 Series 320i,bmw,3 series,,2007,99999,99999,203890,26 days 18:11:05.761876,2024-07-31 07:49:06.574299,2024-07-04 13:38:00.812423,True,autotrader
6724,https://img.autotrader.co.za/23721820/Crop640x480,,2020BMW 3 Series 320i M Sport,bmw,3 series,,2020,669900,669900,30000,21 days 18:18:49.419788,2024-07-26 07:56:50.232211,2024-07-04 13:38:00.812423,True,autotrader
6725,https://img.autotrader.co.za/23717013/Crop640x480,,2021BMW 3 Series 320i M Sport,bmw,3 series,,2021,999,999,44000,41 days 18:38:51.952589,2024-08-15 08:16:52.765012,2024-07-04 13:38:00.812423,True,autotrader
6726,https://img.autotrader.co.za/32012218/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/26940133,2018BMW 3 Series 320i M Sport Auto,bmw,3 series,,2018,299950,299950,117000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6727,no image,,2020BMW 3 Series 320i M Sport,bmw,3 series,,2020,390000,390000,89000,4 days 18:45:22.840873,2024-07-09 08:23:23.653296,2024-07-04 13:38:00.812423,True,autotrader
6728,no image,,2023BMW 3 Series 320i M Sport,bmw,3 series,,2023,829500,829500,16500,12 days 22:36:46.403258,2024-07-17 12:14:47.215681,2024-07-04 13:38:00.812423,True,autotrader
6729,no image,,2013BMW 3 Series 320i Luxury Sports-Auto,bmw,3 series,,2013,999,999,87000,14 days 23:00:41.864092,2024-07-19 12:38:42.676515,2024-07-04 13:38:00.812423,True,autotrader
6730,no image,,2015BMW 3 Series 320i M Sport Auto,bmw,3 series,,2015,165000,165000,91000,0 days 07:00:49.743619,2024-07-04 20:38:50.556042,2024-07-04 13:38:00.812423,True,autotrader
6731,https://img.autotrader.co.za/24532704/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/26999093,2018BMW 3 Series 320i auto,bmw,3 series,,2018,299950,299950,107000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6732,https://img.autotrader.co.za/26070090/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27000838,2017BMW 3 Series 320i M Sport Auto,bmw,3 series,,2017,289900,289900,99000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6733,https://img.autotrader.co.za/24757867/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27015611,2008BMW 3 Series 320i auto,bmw,3 series,,2008,119900,119900,136400,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6734,https://img.autotrader.co.za/25187108/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27019016,2018BMW 3 Series 320i M Sport Auto,bmw,3 series,,2018,299950,329950,110500,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6735,https://img.autotrader.co.za/24945160/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27037078,2013BMW 3 Series 320i auto,bmw,3 series,,2013,189950,189950,245000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6736,https://img.autotrader.co.za/25432308/Crop640x480,,2020BMW 3 Series 320i,bmw,3 series,,2020,579900,579900,42000,45 days 18:26:54.432964,2024-08-19 08:04:55.245387,2024-07-04 13:38:00.812423,True,autotrader
6737,https://img.autotrader.co.za/25368788/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27078307,2013BMW 3 Series 320i Sport Line,bmw,3 series,,2013,109900,109900,205000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6738,no image,,2013BMW 3 Series 320i M Sport Auto,bmw,3 series,,2013,229500,229500,156076,10 days 18:52:47.417749,2024-07-15 08:30:48.230172,2024-07-04 13:38:00.812423,True,autotrader
6739,https://img.autotrader.co.za/25854351/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27126233,2022BMW 3 Series 320i M Sport,bmw,3 series,,2022,639000,639000,47600,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6740,no image,,2012BMW 3 Series 320i auto,bmw,3 series,,2012,129900,129900,142000,5 days 19:16:14.273784,2024-07-10 08:54:15.086207,2024-07-04 13:38:00.812423,True,autotrader
6741,no image,,2011BMW 3 Series 320i M Sport,bmw,3 series,,2011,99900,99900,185000,18 days 06:04:18.070185,2024-07-22 19:42:18.882608,2024-07-04 13:38:00.812423,True,autotrader
6742,https://img.autotrader.co.za/26107737/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27152757,2015BMW 3 Series 320i M Sport Auto,bmw,3 series,,2015,269990,269990,150000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6743,https://img.autotrader.co.za/29354314/Crop640x480,,2012BMW 3 Series 320i,bmw,3 series,,2012,129900,129900,226200,52 days 18:31:22.411795,2024-08-26 08:09:23.224218,2024-07-04 13:38:00.812423,True,autotrader
6744,https://img.autotrader.co.za/26565097/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27188663,2012BMW 3 Series 320i Individual Auto,bmw,3 series,,2012,89995,89995,109000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6745,https://img.autotrader.co.za/26763321/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27203074,2014BMW 3 Series 320i GT Auto,bmw,3 series,,2014,229900,249900,132000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6746,no image,,2017BMW 3 Series 320i M Sport Auto,bmw,3 series,,2017,300000,300000,112000,7 days 18:46:23.970908,2024-07-12 08:24:24.783331,2024-07-04 13:38:00.812423,True,autotrader
6747,https://img.autotrader.co.za/32038052/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27212321,2023BMW 3 Series 320i M Sport,bmw,3 series,,2023,759900,759900,28000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6748,https://img.autotrader.co.za/27428955/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27215761,2017BMW 3 Series 320i auto,bmw,3 series,,2017,269900,289950,118150,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6749,https://img.autotrader.co.za/32038060/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27223245,2023BMW 3 Series 320i,bmw,3 series,,2023,719900,719900,28000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6750,https://img.autotrader.co.za/33049868/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27233303,2016BMW 3 Series 320i Sport Line Sports-Auto,bmw,3 series,,2016,259999,259999,158500,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6751,https://img.autotrader.co.za/27234324/Crop640x480,,2015BMW 3 Series 320i M Sport Auto,bmw,3 series,,2015,225000,225000,142300,36 days 03:25:16.109932,2024-08-09 17:03:16.922355,2024-07-04 13:38:00.812423,True,autotrader
6752,https://img.autotrader.co.za/29570669/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27239057,2023BMW 3 Series 320i Mzansi Edition,bmw,3 series,,2023,958500,988500,4500,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6753,https://img.autotrader.co.za/32891646/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27243028,2016BMW 3 Series 320i auto,bmw,3 series,,2016,259950,259950,171635,9 days 18:19:07.384924,2024-09-03 09:47:32.144922,2024-08-24 15:28:24.759998,False,autotrader
6754,https://img.autotrader.co.za/27459745/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27252288,2012BMW 3 Series 320i auto,bmw,3 series,,2012,119900,119900,193000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6755,https://img.autotrader.co.za/27524188/Crop640x480,,2013BMW 3 Series 320i Modern,bmw,3 series,,2013,109900,119900,236879,56 days 23:07:10.411038,2024-08-30 12:45:11.223461,2024-07-04 13:38:00.812423,True,autotrader
6756,no image,,2014BMW 3 Series 320i M Sport Auto,bmw,3 series,,2014,259950,259950,118500,7 days 18:46:23.970908,2024-07-12 08:24:24.783331,2024-07-04 13:38:00.812423,True,autotrader
6757,https://img.autotrader.co.za/31093180/Crop640x480,,2012BMW 3 Series 320i Luxury,bmw,3 series,,2012,97900,97900,212000,29 days 19:51:31.126648,2024-08-03 09:29:31.939071,2024-07-04 13:38:00.812423,True,autotrader
6758,https://img.autotrader.co.za/28967033/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27268271,2018BMW 3 Series 320i M Sport Auto,bmw,3 series,,2018,264888,268888,142000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6759,https://img.autotrader.co.za/29393505/Crop640x480,,2018BMW 3 Series 320i M Sport Auto,bmw,3 series,,2018,339950,339950,83000,40 days 19:03:08.236466,2024-08-14 08:41:09.048889,2024-07-04 13:38:00.812423,True,autotrader
6760,https://img.autotrader.co.za/33001277/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27289144,2016BMW 3 Series 320i,bmw,3 series,,2016,208000,249950,139700,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6761,no image,,2018BMW 3 Series 320i M Sport Auto,bmw,3 series,,2018,249950,249950,170100,17 days 23:01:46.035585,2024-07-22 12:39:46.848008,2024-07-04 13:38:00.812423,True,autotrader
6762,https://img.autotrader.co.za/32726491/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27292803,2017BMW 3 Series 320i auto,bmw,3 series,,2017,264037,264037,149000,18 days 19:29:01.535777,2024-09-03 09:47:32.144922,2024-08-15 14:18:30.609145,False,autotrader
6763,https://img.autotrader.co.za/28036038/Crop640x480,,2013BMW 3 Series 320i M Sport Auto,bmw,3 series,,2013,189900,189900,182500,46 days 20:18:07.337880,2024-08-20 09:56:08.150303,2024-07-04 13:38:00.812423,True,autotrader
6764,https://img.autotrader.co.za/28040916/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27296103,2013BMW 3 Series 320i M Sport Auto,bmw,3 series,,2013,159900,159900,167800,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6765,https://img.autotrader.co.za/28045774/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27296522,2011BMW 3 Series 320i auto,bmw,3 series,,2011,109900,109900,180100,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6766,https://img.autotrader.co.za/28083414/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27299214,2013BMW 3 Series 320i auto,bmw,3 series,,2013,149995,149995,189744,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6767,no image,,2016BMW 3 Series 320i M Sport Auto,bmw,3 series,,2016,299950,299950,95788,11 days 18:43:05.966463,2024-07-16 08:21:06.778886,2024-07-04 13:38:00.812423,True,autotrader
6768,https://img.autotrader.co.za/28176431/Crop640x480,,2013BMW 3 Series 320i auto,bmw,3 series,,2013,135000,135000,118000,31 days 23:16:38.824811,2024-08-12 08:21:39.025715,2024-07-11 09:05:00.200904,True,autotrader
6769,no image,,2023BMW 3 Series 320i M Sport,bmw,3 series,,2023,849990,849990,15000,0 days 20:34:47.458042,2024-07-05 10:12:48.270465,2024-07-04 13:38:00.812423,True,autotrader
6770,no image,,2015BMW 3 Series 320i Luxury Line Auto,bmw,3 series,,2015,194888,194888,125000,12 days 22:36:46.403258,2024-07-17 12:14:47.215681,2024-07-04 13:38:00.812423,True,autotrader
6771,https://img.autotrader.co.za/28249758/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27311774,2016BMW 3 Series 320i auto,bmw,3 series,,2016,279000,279000,133069,0 days 00:00:00,2024-09-03 09:47:32.144922,2024-09-03 09:47:32.144922,False,autotrader
6772,https://img.autotrader.co.za/28260669/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27312556,2018BMW 3 Series 320i M Sport Auto,bmw,3 series,,2018,327880,327880,118279,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6773,https://img.autotrader.co.za/33059104/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27322679,2018BMW 3 Series 320i M Sport Auto,bmw,3 series,,2018,329899,329899,95000,0 days 00:00:00,2024-09-03 09:47:32.144922,2024-09-03 09:47:32.144922,False,autotrader
6774,https://img.autotrader.co.za/28405558/Crop640x480,,2019BMW 3 Series 320i M Sport Launch Edition,bmw,3 series,,2019,429950,429950,100100,27 days 14:23:17.402879,2024-08-26 08:09:23.224218,2024-07-29 17:46:05.821339,True,autotrader
6775,https://img.autotrader.co.za/29759104/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27327247,2018BMW 3 Series 320i M Sport Auto,bmw,3 series,,2018,314888,318888,120000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
6776,https://img.autotrader.co.za/32168163/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27330192,2007BMW 3 Series 320i M Sport,bmw,3 series,,2007,84900,89900,181000,48 days 00:45:08.787128,2024-09-03 09:47:32.144922,2024-07-17 09:02:23.357794,False,autotrader
6777,https://img.autotrader.co.za/28551757/Crop640x480,https://www.autotrader.co.za/car-for-sale/bmw/3-series/320i/27334008,2012BMW 3 Series 320i,bmw,3 series,,2012,169000,179000,96000,60 days 20:09:31.332499,2024-09-03 09:47:32.144922,2024-07-04 13:38:00.812423,False,autotrader
