,manufacturer,model,generation,year,min_price,max_price,time_online,last_seen,date_listed,mileage,status,site,title,ad_id,image_url,display_name
3221,Bmw,m3,e36,1999,2295000.0,2295000.0,66 days 16:43:58.601708,2024-11-18 10:53:45.428143,2024-09-12 18:09:46.826435,166000,False,autotrader,1999 BMW M3 Coupe,27635540,https://img.autotrader.co.za/32672148/Fit640x480,Bmw m3
3222,Bmw,2 series,,2022,529890.0,534890.0,14 days 03:52:55.385838,2024-09-26 21:57:04.348692,2024-09-12 18:04:08.962854,52000,True,autotrader,2022 BMW 2 Series 220i Coupe M Sport,27635593,https://img.autotrader.co.za//Crop800x600,Bmw 2 series
3223,Bmw,3 series,,2018,290000.0,290000.0,24 days 14:37:07.753023,2024-10-07 08:46:04.619055,2024-09-12 18:08:56.866032,84000,True,autotrader,2018 BMW 3 Series 320i auto,27635630,https://img.autotrader.co.za/32673200/Crop800x600,Bmw 3 series
3224,Bmw,m3,g80,2022,1599990.0,1699990.0,53 days 14:18:46.345196,2024-11-05 08:28:33.171631,2024-09-12 18:09:46.826435,29306,True,autotrader,2022 BMW M3 Competition M Xdrive,27635717,https://img.autotrader.co.za/21173757/Crop640x480,Bmw m3
3225,Toyota,nan,,2016,294700.0,294700.0,0 days 18:42:03.080688,2024-09-13 12:55:47.451096,2024-09-12 18:13:44.370408,79275,True,autotrader,2016 Toyota 86 2.0 High Auto,27635780,https://img.autotrader.co.za//Crop800x600,Toyota nan
3226,Renault,sandero,,2019,129500.0,139500.0,38 days 14:58:55.643942,2024-10-21 09:15:33.867829,2024-09-12 18:16:38.223887,103798,True,autotrader,2019 Renault Sandero 66kW Turbo Stepway Expression,27635821,https://img.autotrader.co.za/32675780/Crop800x600,Renault sandero
3227,Ferrari,nan,,2017,5299999.0,5299999.0,24 days 01:18:35.143729,2024-10-06 19:29:31.940459,2024-09-12 18:10:56.796730,8000,True,autotrader,2017 Ferrari 488 Spider,27635855,https://img.autotrader.co.za//Crop800x600,Ferrari nan
3228,Bmw,2 series,,2021,649900.0,649900.0,16 days 21:06:54.776519,2024-09-29 15:11:03.739373,2024-09-12 18:04:08.962854,48500,True,autotrader,2021 BMW 2 Series M235i xDrive Gran Coupe,27635976,https://img.autotrader.co.za//Crop800x600,Bmw 2 series
3229,Bmw,m4,,2016,779999.0,799999.0,66 days 16:44:18.191961,2024-11-18 10:54:30.719439,2024-09-12 18:10:12.527478,63000,False,autotrader,2016 BMW M4 Coupe Auto,27636000,https://img.autotrader.co.za/32678369/Fit640x480,Bmw m4
3230,Bmw,1 series,,2008,249800.0,249800.0,19 days 12:30:06.001838,2024-10-02 06:32:44.279775,2024-09-12 18:02:38.277937,129000,True,autotrader,2008 BMW 1 Series 135i Convertible,27636014,https://img.autotrader.co.za//Crop800x600,Bmw 1 series
3231,Bmw,z4,,2004,219800.0,229800.0,66 days 16:44:52.520650,2024-11-18 10:55:31.583328,2024-09-12 18:10:39.062678,44000,False,autotrader,2004 BMW Z4 2.5i,27636033,https://img.autotrader.co.za/32678982/Fit640x480,Bmw z4
3232,Porsche,cayenne,,2022,2095000.0,2095000.0,37 days 19:34:03.168231,2024-11-18 11:00:12.170463,2024-10-11 15:26:09.002232,21200,False,autotrader,2022 Porsche Cayenne GTS,27636150,https://img.autotrader.co.za/33603296/Fit640x480,Porsche cayenne
3233,Bmw,3 series,,2020,459900.0,479900.0,66 days 16:42:19.006802,2024-11-18 10:51:15.872834,2024-09-12 18:08:56.866032,84000,False,autotrader,2020 BMW 3 Series 318i Sport Line Launch Edition,27636302,https://img.autotrader.co.za/25297400/Fit640x480,Bmw 3 series
3234,Bmw,2 series,,2020,429990.0,439990.0,66 days 16:42:02.909308,2024-11-18 10:46:11.872162,2024-09-12 18:04:08.962854,50716,False,autotrader,2020 BMW 2 Series 220i Coupe Sport Line Shadow Edition,27636383,https://img.autotrader.co.za/32683555/Fit640x480,Bmw 2 series
3235,Suzuki,jimny,4th gen - JB74,2022,339995.0,359995.0,66 days 16:51:10.019444,2024-11-18 11:10:44.023999,2024-09-12 18:19:34.004555,80000,False,autotrader,2022 Suzuki Jimny 1.5 GLX AllGrip Auto,27636399,https://img.autotrader.co.za/32683787/Fit640x480,Suzuki jimny
3236,Porsche,boxster,,2014,599950.0,599950.0,0 days 18:41:35.043459,2024-09-13 12:54:24.715807,2024-09-12 18:12:49.672348,62300,True,autotrader,2014 Porsche Boxster Boxster Auto,27636412,https://img.autotrader.co.za//Crop800x600,Porsche boxster
3237,Bmw,3 series,,2020,499990.0,499990.0,10 days 14:29:13.243185,2024-09-23 08:38:10.109217,2024-09-12 18:08:56.866032,93218,True,autotrader,2020 BMW 3 Series 320d M Sport,27636469,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
3238,Bmw,m3,g80,2021,1699995.0,1699995.0,66 days 16:43:58.601708,2024-11-18 10:53:45.428143,2024-09-12 18:09:46.826435,44500,False,autotrader,2021 BMW M3 Competition,27636497,https://img.autotrader.co.za/32685152/Fit640x480,Bmw m3
3239,Suzuki,jimny,4th gen - JB74,2022,319900.0,339900.0,66 days 16:51:10.019444,2024-11-18 11:10:44.023999,2024-09-12 18:19:34.004555,42000,False,autotrader,2022 Suzuki Jimny 1.5 GL Allgrip,27636541,https://img.autotrader.co.za/33832741/Fit640x480,Suzuki jimny
3240,Porsche,cayenne,,2019,1199999.0,1199999.0,24 days 01:20:02.158369,2024-10-06 19:32:42.480799,2024-09-12 18:12:40.322430,59000,True,autotrader,2019 Porsche Cayenne S,27636565,https://img.autotrader.co.za//Crop800x600,Porsche cayenne
3241,Ferrari,nan,,2019,10499000.0,10499000.0,66 days 16:45:14.186700,2024-11-18 10:56:10.983430,2024-09-12 18:10:56.796730,2712,False,autotrader,2019 Ferrari 488 488 Pista,27636599,https://img.autotrader.co.za/32686146/Fit640x480,Ferrari nan
3242,Porsche,911,,2006,695000.0,695000.0,0 days 18:41:43.979635,2024-09-13 12:55:23.870632,2024-09-12 18:13:39.890997,128000,True,autotrader,2006 Porsche 911 Carrera S Cabriolet,27636627,https://img.autotrader.co.za//Crop800x600,Porsche 911
3243,Bmw,1 series,,2014,259000.0,259900.0,66 days 16:40:33.905535,2024-11-18 10:43:12.183472,2024-09-12 18:02:38.277937,114000,False,autotrader,2014 BMW 1 Series 125i 5-Door M Sport Auto,27636630,https://img.autotrader.co.za/32686654/Fit640x480,Bmw 1 series
3244,Bmw,3 series,,2022,459950.0,499950.0,24 days 01:17:51.826539,2024-10-06 19:26:48.692571,2024-09-12 18:08:56.866032,96500,True,autotrader,2022 BMW 3 Series 320i M Sport,27636651,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
3245,Bmw,2 series,,2017,319900.0,329900.0,24 days 01:17:55.612930,2024-10-06 19:22:04.575784,2024-09-12 18:04:08.962854,133800,True,autotrader,2017 BMW 2 Series 220i Convertible M Sport Auto,27636721,https://img.autotrader.co.za//Crop800x600,Bmw 2 series
3246,Bmw,3 series,,2019,469995.0,489995.0,13 days 02:55:46.813215,2024-09-25 21:04:43.679247,2024-09-12 18:08:56.866032,92900,True,autotrader,2019 BMW 3 Series 330i M Sport,27636781,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
3247,Bmw,1 series,,2019,299900.0,299900.0,66 days 16:40:33.905535,2024-11-18 10:43:12.183472,2024-09-12 18:02:38.277937,127000,False,autotrader,2019 BMW 1 Series 120i 5-Door Sport Line Sports-Auto,27636872,https://img.autotrader.co.za/32694396/Fit640x480,Bmw 1 series
3248,Suzuki,jimny,4th gen - JB74,2024,399900.0,399900.0,14 days 03:56:34.291109,2024-09-26 22:16:08.295664,2024-09-12 18:19:34.004555,100,True,autotrader,2024 Suzuki Jimny 1.5 Gl Allgrip 5-door Manual,27636930,https://img.autotrader.co.za//Crop800x600,Suzuki jimny
3249,Porsche,boxster,,1999,199999.0,219950.0,7 days 21:01:47.026208,2024-09-20 15:14:36.698556,2024-09-12 18:12:49.672348,117000,True,autotrader,1999 Porsche Boxster S Tiptronic 987 3.2L,27636991,https://img.autotrader.co.za//Crop800x600,Porsche boxster
3250,Porsche,911,,2021,2799990.0,2799990.0,66 days 16:48:53.614821,2024-11-18 11:02:33.505818,2024-09-12 18:13:39.890997,14000,False,autotrader,2021 Porsche 911 Carrera S Coupe,27637180,https://img.autotrader.co.za/32629399/Fit640x480,Porsche 911
3251,Porsche,911,,2012,1249900.0,1249900.0,24 days 01:20:24.793940,2024-10-06 19:34:04.684937,2024-09-12 18:13:39.890997,44000,True,autotrader,2012 Porsche 911 Carrera S Coupe Auto,27637274,https://img.autotrader.co.za//Crop800x600,Porsche 911
3252,Porsche,cayenne,,2020,1699990.0,1699990.0,66 days 16:47:31.848033,2024-11-18 11:00:12.170463,2024-09-12 18:12:40.322430,68000,False,autotrader,2020 Porsche Cayenne GTS,27637316,https://img.autotrader.co.za/33054443/Fit640x480,Porsche cayenne
3253,Bmw,3 series,,2016,279900.0,289900.0,30 days 14:59:18.520347,2024-10-13 09:08:15.386379,2024-09-12 18:08:56.866032,145000,True,autotrader,2016 BMW 3 Series 320i M Sport Sports-Auto,27637496,https://img.autotrader.co.za/32697680/Crop800x600,Bmw 3 series
3254,Bmw,1 series,,2024,639990.0,649990.0,30 days 14:36:07.324341,2024-10-13 08:38:45.602278,2024-09-12 18:02:38.277937,7000,True,autotrader,2024 BMW 1 Series 118i M Sport,27637580,https://img.autotrader.co.za/32698644/Crop800x600,Bmw 1 series
3255,Renault,sandero,,2016,139900.0,139900.0,5 days 13:17:24.790230,2024-09-18 07:34:03.014117,2024-09-12 18:16:38.223887,77000,True,autotrader,2016 Renault Sandero Stepway 66kW Turbo,27637589,https://img.autotrader.co.za//Crop800x600,Renault sandero
3256,Bmw,3 series,,1999,59900.0,64900.0,66 days 16:42:19.006802,2024-11-18 10:51:15.872834,2024-09-12 18:08:56.866032,199000,False,autotrader,1999 BMW 3 Series 318i,27637656,https://img.autotrader.co.za/33617300/Fit640x480,Bmw 3 series
3257,Suzuki,jimny,4th gen - JB74,2021,339990.0,339990.0,3 days 14:19:56.331130,2024-09-16 08:39:30.335685,2024-09-12 18:19:34.004555,45500,True,autotrader,2021 Suzuki Jimny 1.5 GLX AllGrip Auto,27637667,https://img.autotrader.co.za//Crop800x600,Suzuki jimny
3258,Bmw,3 series,,2013,309800.0,309800.0,12 days 12:54:49.659711,2024-09-25 07:03:46.525743,2024-09-12 18:08:56.866032,137000,True,autotrader,2013 BMW 3 Series 335i M Sport,27637682,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
3259,Renault,sandero,,2021,189000.0,189000.0,19 days 12:33:29.919618,2024-10-02 06:50:08.143505,2024-09-12 18:16:38.223887,75260,True,autotrader,2021 Renault Sandero 900T EXPRESS,27637722,https://img.autotrader.co.za//Crop800x600,Renault sandero
3260,Bmw,3 series,,2016,204999.0,204999.0,24 days 01:17:51.826539,2024-10-06 19:26:48.692571,2024-09-12 18:08:56.866032,144000,True,autotrader,2016 BMW 3 Series 320d M Sport auto,27637828,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
3261,Bmw,3 series,,2023,749000.0,749000.0,24 days 01:17:51.826539,2024-10-06 19:26:48.692571,2024-09-12 18:08:56.866032,17400,True,autotrader,2023 BMW 3 Series 320i M Sport,27637850,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
3262,Renault,sandero,,2021,209990.0,209990.0,54 days 15:45:41.284408,2024-11-06 10:02:19.508295,2024-09-12 18:16:38.223887,26965,True,autotrader,2021 Renault Sandero 66kW Turbo Stepway Plus,27638059,https://img.autotrader.co.za/32704108/Crop640x480,Renault sandero
3263,Bmw,3 series,,2015,214999.0,214999.0,66 days 16:42:19.006802,2024-11-18 10:51:15.872834,2024-09-12 18:08:56.866032,81000,False,autotrader,2015 BMW 3 Series 320i M Sport Sports-Auto,27638060,https://img.autotrader.co.za/32704104/Fit640x480,Bmw 3 series
3264,Bmw,3 series,,2021,595950.0,595950.0,66 days 16:42:19.006802,2024-11-18 10:51:15.872834,2024-09-12 18:08:56.866032,81000,False,autotrader,2021 BMW 3 Series 320d M Sport,27638110,https://img.autotrader.co.za/32704747/Fit640x480,Bmw 3 series
3265,Suzuki,jimny,3rd gen - JB43,2015,229990.0,229990.0,0 days 00:00:00,2024-09-12 18:19:34.004555,2024-09-12 18:19:34.004555,87390,True,autotrader,2015 Suzuki Jimny 1.3,27638126,https://img.autotrader.co.za//Crop800x600,Suzuki jimny
3266,Toyota,land-cruiser-prado,3rd gen,2005,189995.0,189995.0,3 days 14:19:44.513845,2024-09-16 08:34:49.625535,2024-09-12 18:15:05.111690,207208,True,autotrader,2005 Toyota Land Cruiser Prado 4.0 VX,27638239,https://img.autotrader.co.za//Crop800x600,Toyota land-cruiser-prado
3267,Bmw,3 series,,2021,499900.0,499950.0,66 days 16:42:19.006802,2024-11-18 10:51:15.872834,2024-09-12 18:08:56.866032,104698,False,autotrader,2021 BMW 3 Series 320d M Sport,27638307,https://img.autotrader.co.za/32707305/Fit640x480,Bmw 3 series
3268,Bmw,1 series,,2010,139700.0,149700.0,20 days 15:19:09.395148,2024-10-03 09:21:47.673085,2024-09-12 18:02:38.277937,106000,True,autotrader,2010 BMW 1 Series 120i Convertible Auto,27638354,https://img.autotrader.co.za//Crop800x600,Bmw 1 series
3269,Mercedes-Amg,c class,,2020,1589950.0,1589950.0,24 days 01:20:52.122379,2024-10-06 19:36:23.313483,2024-09-12 18:15:31.191104,49000,True,autotrader,2020 Mercedes-AMG C-Class C63 S Coupe,27638362,https://img.autotrader.co.za//Crop800x600,Mercedes-Amg c class
3270,Bmw,3 series,,2018,319950.0,319950.0,66 days 16:42:19.006802,2024-11-18 10:51:15.872834,2024-09-12 18:08:56.866032,135920,False,autotrader,2018 BMW 3 Series 320i M Sport Auto,27638419,https://img.autotrader.co.za/32708744/Fit640x480,Bmw 3 series
3271,Porsche,cayenne,,2013,599950.0,619950.0,59 days 23:55:45.907883,2024-11-11 18:08:26.230313,2024-09-12 18:12:40.322430,139000,True,autotrader,2013 Porsche Cayenne GTS,27638490,https://img.autotrader.co.za/32710342/Fit640x480,Porsche cayenne
3272,Renault,sandero,,2020,193100.0,199900.0,24 days 01:20:50.583274,2024-10-06 19:37:28.807161,2024-09-12 18:16:38.223887,55870,True,autotrader,2020 Renault Sandero 66kW Turbo Stepway Plus,27638511,https://img.autotrader.co.za//Crop800x600,Renault sandero
3273,Toyota,nan,,2012,259000.0,259000.0,4 days 13:15:16.315751,2024-09-17 07:29:00.686159,2024-09-12 18:13:44.370408,115216,True,autotrader,2012 Toyota 86 2.0 High Auto,27638523,https://img.autotrader.co.za//Crop800x600,Toyota nan
3274,Renault,sandero,,2021,159500.0,169500.0,24 days 01:20:50.583274,2024-10-06 19:37:28.807161,2024-09-12 18:16:38.223887,35308,True,autotrader,2021 Renault Sandero 66kW Turbo Stepway Expression,27638740,https://img.autotrader.co.za//Crop800x600,Renault sandero
3275,Bmw,3 series,,2019,459900.0,499900.0,20 days 15:19:05.332222,2024-10-03 09:28:02.198254,2024-09-12 18:08:56.866032,59100,True,autotrader,2019 BMW 3 Series 320d,27638744,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
3276,Bmw,1 series,,2021,539990.0,539990.0,66 days 16:40:33.905535,2024-11-18 10:43:12.183472,2024-09-12 18:02:38.277937,20000,False,autotrader,2021 BMW 1 Series 118i M Sport,27638747,https://img.autotrader.co.za/32715077/Fit640x480,Bmw 1 series
3277,Bmw,2 series,,2017,300000.0,300000.0,3 days 14:16:36.667732,2024-09-16 08:20:45.630586,2024-09-12 18:04:08.962854,160000,True,autotrader,2017 BMW 2 Series 220i coupe M Sport auto,27638760,https://img.autotrader.co.za//Crop800x600,Bmw 2 series
3278,Toyota,land-cruiser-prado,3rd gen,2005,189995.0,189995.0,3 days 14:19:44.513845,2024-09-16 08:34:49.625535,2024-09-12 18:15:05.111690,207000,True,autotrader,2005 Toyota Land Cruiser Prado 4.0 VX,27638761,https://img.autotrader.co.za//Crop800x600,Toyota land-cruiser-prado
3279,Suzuki,jimny,4th gen - JB74,2019,319900.0,319900.0,24 days 01:20:47.165961,2024-10-06 19:40:21.170516,2024-09-12 18:19:34.004555,54889,True,autotrader,2019 Suzuki Jimny 1.5 GLX AllGrip Auto,27638818,https://img.autotrader.co.za//Crop800x600,Suzuki jimny
3280,Bmw,1 series,,2014,184990.0,189990.0,66 days 16:40:33.905535,2024-11-18 10:43:12.183472,2024-09-12 18:02:38.277937,140500,False,autotrader,2014 BMW 1 Series 118i 5-Door Auto,27638865,https://img.autotrader.co.za/29635539/Fit640x480,Bmw 1 series
3281,Bmw,m5,,2022,1899999.0,1899999.0,47 days 16:22:04.688283,2024-10-30 10:32:35.756176,2024-09-12 18:10:31.067893,14000,True,autotrader,2022 BMW M5 Competition,27638875,https://img.autotrader.co.za/32716681/Crop640x480,Bmw m5
3282,Suzuki,jimny,3rd gen - JB43,2018,209900.0,224900.0,66 days 16:51:10.019444,2024-11-18 11:10:44.023999,2024-09-12 18:19:34.004555,100000,False,autotrader,2018 Suzuki Jimny 1.3,27639017,https://img.autotrader.co.za/34351753/Fit640x480,Suzuki jimny
3283,Bmw,3 series,,2018,299500.0,299500.0,66 days 16:42:19.006802,2024-11-18 10:51:15.872834,2024-09-12 18:08:56.866032,115000,False,autotrader,2018 BMW 3 Series 318i M Sport auto,27639090,https://img.autotrader.co.za/32724407/Fit640x480,Bmw 3 series
3284,Bmw,3 series,,2017,169999.0,169999.0,59 days 23:49:44.595639,2024-11-11 17:58:41.461671,2024-09-12 18:08:56.866032,76000,True,autotrader,2017 BMW 3 Series 318i Auto,27639139,https://img.autotrader.co.za/32719765/Fit640x480,Bmw 3 series
3285,Porsche,cayenne,,2013,339900.0,339900.0,27 days 02:20:42.187633,2024-10-29 09:05:52.996507,2024-10-02 06:45:10.808874,165000,True,autotrader,2013 Porsche Cayenne Diesel,27639179,https://img.autotrader.co.za/32721660/Crop640x480,Porsche cayenne
3286,Renault,sandero,,2015,109900.0,109900.0,59 days 02:32:42.944023,2024-11-10 20:49:21.167910,2024-09-12 18:16:38.223887,108626,True,autotrader,2015 Renault Sandero Stepway 66kW Turbo,27639201,https://img.autotrader.co.za/32720574/Fit640x480,Renault sandero
3287,Porsche,cayenne,,2017,719900.0,739900.0,66 days 16:47:31.848033,2024-11-18 11:00:12.170463,2024-09-12 18:12:40.322430,108000,False,autotrader,2017 Porsche Cayenne Diesel,27639226,https://img.autotrader.co.za/32813841/Fit640x480,Porsche cayenne
3288,Toyota,land-cruiser-prado,5th gen,2024,1675000.0,1675000.0,24 days 01:20:47.606605,2024-10-06 19:35:52.718295,2024-09-12 18:15:05.111690,156,True,autotrader,2024 Toyota Land Cruiser Prado 2.8GD VX-R,27639235,https://img.autotrader.co.za//Crop800x600,Toyota land-cruiser-prado
3289,Porsche,911,,2022,2995000.0,2995000.0,13 days 02:58:16.009242,2024-09-25 21:11:55.900239,2024-09-12 18:13:39.890997,4800,True,autotrader,2022 Porsche 911 Carrera GTS Coupe Auto,27639313,https://img.autotrader.co.za//Crop800x600,Porsche 911
3290,Bmw,1 series,,2022,719900.0,739900.0,47 days 16:12:17.852226,2024-10-30 10:14:56.130163,2024-09-12 18:02:38.277937,31000,True,autotrader,2022 BMW 1 Series M135i xDrive,27639398,https://img.autotrader.co.za/32730169/Crop640x480,Bmw 1 series
3291,Audi,s4,,2024,899890.0,999890.0,59 days 02:19:01.503296,2024-11-10 20:19:15.850974,2024-09-12 18:00:14.347678,2000,True,autotrader,2024 Audi S4 TFSI Quattro,27639407,https://img.autotrader.co.za/32723310/Fit640x480,Audi s4
3292,Bmw,2 series,,2017,339995.0,339995.0,66 days 16:42:02.909308,2024-11-18 10:46:11.872162,2024-09-12 18:04:08.962854,113000,False,autotrader,2017 BMW 2 Series 220i Convertible M Sport Auto,27639421,https://img.autotrader.co.za/32723100/Fit640x480,Bmw 2 series
3293,Ferrari,f430,,2008,2495000.0,2495000.0,4 days 13:13:02.026332,2024-09-17 07:23:49.380037,2024-09-12 18:10:47.353705,17100,True,autotrader,2008 Ferrari F430 Spider F1,27639469,https://img.autotrader.co.za//Crop800x600,Ferrari f430
3294,Bmw,2 series,,2018,439900.0,449900.0,66 days 16:42:02.909308,2024-11-18 10:46:11.872162,2024-09-12 18:04:08.962854,72500,False,autotrader,2018 BMW 2 Series 220i Convertible M Sport Auto,27639487,https://img.autotrader.co.za/32724065/Fit640x480,Bmw 2 series
3295,Mercedes-Amg,c class,,2021,1899900.0,1899900.0,24 days 01:20:52.122379,2024-10-06 19:36:23.313483,2024-09-12 18:15:31.191104,8300,True,autotrader,2021 Mercedes-AMG C-Class C63 S Coupe,27639603,https://img.autotrader.co.za//Crop800x600,Mercedes-Amg c class
3296,Bmw,m5,,2019,1249900.0,1399900.0,16 days 21:07:11.158262,2024-09-29 15:17:42.226155,2024-09-12 18:10:31.067893,44500,True,autotrader,2019 BMW M5 Competition,27639619,https://img.autotrader.co.za//Crop800x600,Bmw m5
3297,Toyota,land-cruiser-prado,4th gen,2015,529899.0,529900.0,24 days 01:20:47.606605,2024-10-06 19:35:52.718295,2024-09-12 18:15:05.111690,200000,True,autotrader,2015 Toyota Land Cruiser Prado 3.0DT VX,27639636,https://img.autotrader.co.za//Crop800x600,Toyota land-cruiser-prado
3298,Bmw,3 series,,2009,189950.0,189950.0,66 days 16:42:19.006802,2024-11-18 10:51:15.872834,2024-09-12 18:08:56.866032,205000,False,autotrader,2009 BMW 3 Series 330d M Sport,27639661,https://img.autotrader.co.za/32790668/Fit640x480,Bmw 3 series
3299,Toyota,land-cruiser-prado,4th gen,2015,529990.0,529990.0,66 days 16:49:47.751300,2024-11-18 11:04:52.862990,2024-09-12 18:15:05.111690,193000,False,autotrader,2015 Toyota Land Cruiser Prado 3.0DT VX,27639734,https://img.autotrader.co.za/32725831/Fit640x480,Toyota land-cruiser-prado
3300,Porsche,cayenne,,2021,2199995.0,2199995.0,66 days 16:47:31.848033,2024-11-18 11:00:12.170463,2024-09-12 18:12:40.322430,38000,False,autotrader,2021 Porsche Cayenne GTS Coupe,27639817,https://img.autotrader.co.za/32728066/Fit640x480,Porsche cayenne
3301,Bmw,2 series,,2023,749990.0,749990.0,66 days 16:42:02.909308,2024-11-18 10:46:11.872162,2024-09-12 18:04:08.962854,19000,False,autotrader,2023 BMW 2 Series 220d Coupe M Sport,27639819,https://img.autotrader.co.za/32728239/Fit640x480,Bmw 2 series
3302,Bmw,3 series,,2016,209500.0,219900.0,20 days 15:19:05.332222,2024-10-03 09:28:02.198254,2024-09-12 18:08:56.866032,153108,True,autotrader,2016 BMW 3 Series 320i auto,27639833,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
3303,Porsche,boxster,,2013,749900.0,749900.0,59 days 02:30:21.139151,2024-11-10 20:43:10.811499,2024-09-12 18:12:49.672348,34000,True,autotrader,2013 Porsche Boxster S 987 3.4L,27639882,https://img.autotrader.co.za/32728495/Fit640x480,Porsche boxster
3304,Suzuki,jimny,4th gen - JB74,2022,339900.0,339900.0,0 days 18:42:28.419696,2024-09-13 13:02:02.424251,2024-09-12 18:19:34.004555,55200,True,autotrader,2022 Suzuki Jimny 1.5 GL Allgrip,27639914,https://img.autotrader.co.za//Crop800x600,Suzuki jimny
3305,Porsche,boxster,,2007,369995.0,369995.0,24 days 01:20:16.262662,2024-10-06 19:33:05.935010,2024-09-12 18:12:49.672348,99200,True,autotrader,2007 Porsche Boxster S 987 3.4L,27639947,https://img.autotrader.co.za//Crop800x600,Porsche boxster
3306,Suzuki,jimny,3rd gen - JB43,2016,219995.0,219995.0,66 days 16:51:10.019444,2024-11-18 11:10:44.023999,2024-09-12 18:19:34.004555,94000,False,autotrader,2016 Suzuki Jimny 1.3,27640023,https://img.autotrader.co.za/32730653/Fit640x480,Suzuki jimny
3307,Bmw,m4,,2022,1689900.0,1689900.0,66 days 16:44:18.191961,2024-11-18 10:54:30.719439,2024-09-12 18:10:12.527478,18698,False,autotrader,2022 BMW M4 Competition Coupe M Xdrive,27640058,https://img.autotrader.co.za/34554029/Fit640x480,Bmw m4
3308,Suzuki,jimny,3rd gen - JB43,2015,199990.0,199990.0,54 days 15:45:59.557469,2024-11-06 10:05:33.562024,2024-09-12 18:19:34.004555,115800,True,autotrader,2015 Suzuki Jimny 1.3,27640071,https://img.autotrader.co.za/32731428/Crop640x480,Suzuki jimny
3309,Bmw,3 series,,2017,244950.0,244950.0,20 days 15:19:05.332222,2024-10-03 09:28:02.198254,2024-09-12 18:08:56.866032,182500,True,autotrader,2017 BMW 3 Series 320d M Sport auto,27640271,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
3310,Bmw,3 series,,2022,619900.0,649900.0,66 days 16:42:19.006802,2024-11-18 10:51:15.872834,2024-09-12 18:08:56.866032,23000,False,autotrader,2022 BMW 3 Series 320i M Sport,27640418,https://img.autotrader.co.za/32735273/Fit640x480,Bmw 3 series
3311,Bmw,1 series,,2019,275000.0,275000.0,24 days 01:17:57.285393,2024-10-06 19:20:35.563330,2024-09-12 18:02:38.277937,69000,True,autotrader,2019 BMW 1 Series 120i 5-Door M Sport Auto,27640624,https://img.autotrader.co.za//Crop800x600,Bmw 1 series
3312,Bmw,3 series,,2020,449990.0,449990.0,51 days 18:12:23.087256,2024-11-03 12:21:19.953288,2024-09-12 18:08:56.866032,91000,True,autotrader,2020 BMW 3 Series 320i M Sport,27640637,https://img.autotrader.co.za/32738680/Crop640x480,Bmw 3 series
3313,Renault,sandero,,2010,49900.0,49900.0,3 days 00:17:06.566218,2024-09-15 18:33:44.790105,2024-09-12 18:16:38.223887,148000,True,autotrader,2010 Renault Sandero 1.6 Expression Pack,27640674,https://img.autotrader.co.za//Crop800x600,Renault sandero
3314,Bmw,3 series,,2021,489900.0,509900.0,66 days 16:42:19.006802,2024-11-18 10:51:15.872834,2024-09-12 18:08:56.866032,80000,False,autotrader,2021 BMW 3 Series 318i M Sport,27640711,https://img.autotrader.co.za/32232055/Fit640x480,Bmw 3 series
3315,Bmw,1 series,,2014,189900.0,189900.0,28 days 03:33:16.211452,2024-10-10 21:35:54.489389,2024-09-12 18:02:38.277937,120227,True,autotrader,2014 BMW 1 Series 118i 5-Door Auto,27640753,https://img.autotrader.co.za/32740093/Crop800x600,Bmw 1 series
3316,Renault,megane,,2018,189999.0,199999.0,24 days 01:20:55.181439,2024-10-06 19:37:52.358951,2024-09-12 18:16:57.177512,151000,True,autotrader,2018 Renault Megane 151kW GT,27640757,https://img.autotrader.co.za//Crop800x600,Renault megane
3317,Porsche,911,,2014,1289990.0,1289990.0,24 days 23:12:48.372289,2024-10-07 17:26:28.263286,2024-09-12 18:13:39.890997,73000,True,autotrader,2014 Porsche 911 Carrera 4S Coupe Auto,27640760,https://img.autotrader.co.za/32740170/Crop800x600,Porsche 911
3318,Bmw,1 series,,2021,499995.0,549995.0,66 days 16:40:33.905535,2024-11-18 10:43:12.183472,2024-09-12 18:02:38.277937,96300,False,autotrader,2021 BMW 1 Series 128ti,27640807,https://img.autotrader.co.za/32745186/Fit640x480,Bmw 1 series
3319,Bmw,2 series,,2015,339950.0,339950.0,24 days 01:17:55.612930,2024-10-06 19:22:04.575784,2024-09-12 18:04:08.962854,139000,True,autotrader,2015 BMW 2 Series M235i Coupe,27640813,https://img.autotrader.co.za//Crop800x600,Bmw 2 series
3320,Bmw,3 series,,2022,569900.0,589900.0,66 days 16:42:19.006802,2024-11-18 10:51:15.872834,2024-09-12 18:08:56.866032,43000,False,autotrader,2022 BMW 3 Series 318i M Sport,27640825,https://img.autotrader.co.za/32741179/Fit640x480,Bmw 3 series
